id,rated,created_at,last_move_at,turns,victory_status,winner,increment_code,white_id,white_rating,black_id,black_rating,moves,opening_eco,opening_name,opening_ply
W5TyBb6p,True,1458710000000.0,1458710000000.0,92,resign,black,15+2,palaplay,1939,helderjacinto,2129,e4 e5 Nf3 f5 Nc3 Nc6 exf5 Nf6 Bb5 d6 O-O Bxf5 Re1 Be7 d4 exd4 Nxd4 Bd7 Bxc6 bxc6 Bg5 O-O Qe2 Re8 Qf3 d5 Ne6 Qc8 Nxg7 Kxg7 Rxe7+ Rxe7 Qxf6+ Kg8 Qxe7 Qe8 Qxe8+ Bxe8 Bf4 Rb8 b3 Bg6 Bxc7 Rb7 Bf4 Bxc2 Na4 Rg7 g3 Re7 Be3 Bf5 Rc1 Bd7 Bxa7 Re2 Ra1 Bf5 Be3 Kf7 Nc5 Ke7 b4 Kd6 Kf1 Bg4 h3 Bf3 a3 Ke5 Nb7 d4 Bf4+ Kd5 Na5 d3 Rd1 Kd4 Be3+ Kc3 Rc1+ Kb2 Rd1 Rxe3 fxe3 Bxd1 Nxc6 d2 Na5 Kc3 b5 Bf3,C46,Three Knights Opening: Winawer Defense,6
jRvDxm9x,True,1406361711170.0,1406362154193.0,51,resign,black,13+0,i_am_mariam,1395,pachiviris,1338,e4 e5 Nf3 Bc5 Nc3 c6 Bc4 Nf6 Nxe5 d5 Nd3 dxc4 Nxc5 b5 d4 Nbd7 Qh5 Nxc5 Qe5+ Ne6 d5 Ng4 Bg5 Nxe5 Bxd8 Kxd8 dxe6 Bxe6 Rd1+ Bd7 f4 Ng4 h3 Nh6 O-O Kc7 Rd4 Rhe8 Rfd1 Re7 g4 f6 g5 fxg5 fxg5 Nf7 Ne2 g6 Nf4 Rd8 Nd3,C40,King's Pawn Game: Busch-Gass Gambit,4
nXusdp68,True,1493490000000.0,1493490000000.0,67,mate,white,10+0,part74,1460,baksin,1242,e4 e5 Nf3 Nc6 a3 d5 exd5 Qxd5 Nc3 Qc5 d3 Nf6 Be3 Nd4 Bxd4 exd4 Na2 Bf5 Be2 O-O-O O-O Bd6 Ng5 Bh3 Nxh3 Qe5 f4 Qe3+ Kh1 Rde8 Rf2 h5 c3 Ng4 Bxg4+ hxg4 Qxg4+ Kb8 Qf3 Qe6 cxd4 Qg6 Nc3 Qh6 Ne4 Be7 Neg5 f6 Nf7 Qh4 Nxh8 Rxh8 Re1 Bd6 Qg3 Qh5 Ng1 g5 Qh3 gxf4 Qxh5 Rxh5 Nh3 f3 Rxf3 Bxh2 Re8#,C44,King's Knight Opening: Normal Variation,4
8K4BUCPt,True,1482560000000.0,1482560000000.0,70,mate,black,5+5,satanrogue99,1696,aidynnur,1563,a3 c6 Nf3 d5 e3 Bf5 d4 e6 Nbd2 Nf6 g3 Bd6 Nh4 Bg4 f3 Bh5 g4 Nxg4 fxg4 Qxh4+ Ke2 Bxg4+ Nf3 Qh5 Bg2 c5 Kf2 cxd4 exd4 O-O Qd3 Nc6 Be3 f5 h3 Bxf3 Bxf3 Qh4+ Ke2 e5 Bxd5+ Kh8 Rag1 e4 Qd2 f4 Rg4 f3+ Kf1 Qf6 Bxe4 Ne7 Bg5 Qf7 Bxe7 Bxe7 Bxb7 Qc4+ Kf2 Rab8 Be4 Rxb2 Bd3 Qxd4+ Qe3 Bc5 Qxd4 Bxd4+ Kf1 Rb1#,A00,Anderssen Opening,1
gY65a8UE,False,1496330000000.0,1496330000000.0,84,resign,white,10+0,lordf,1291,thelostunicorn,1313,e4 c5 Nf3 Nc6 Nc3 e5 Nd5 Nf6 Nxf6+ Qxf6 Bc4 Nd4 Nxd4 cxd4 d3 Bc5 Qh5 g6 Bg5 Qb6 Qh6 Qxb2 O-O Qxc2 Qg7 Rf8 Rac1 Qa4 Bh6 d5 Qxf8+ Kd7 Bxd5 Bxf8 Bxf8 Qb5 Bc4 Qc6 f3 f5 Bd5 Qa6 Rfd1 Kd8 h3 fxe4 fxe4 Be6 Bc4 Bxc4 dxc4 Qxa2 Ra1 Qxc4 Rdc1 Qd3 Bc5 Qxe4 Bxa7 Rc8 Bb6+ Ke8 Rxc8+ Kd7 Rac1 Ke6 Bc7 Kf5 Rc5 Kf4 Bxe5+ Ke3 Re8 Qb1+ Kh2 Kf2 Rf8+ Ke2 Kg3 Qd3+ Rf3 Qd1 Rf2+ Ke1,B30,Sicilian Defense: Old Sicilian,4
xU8mJs21,True,1435959228859.0,1435959840572.0,55,resign,white,7+5,1240100948,1693,maciek1959,1521,d4 e6 Bf4 d6 e3 Nf6 h3 Be7 Nf3 h6 a3 Bd7 b4 b5 c4 a6 c5 d5 Nbd2 c6 Ne5 O-O Be2 a5 O-O a4 Bd3 Na6 Qf3 Nc7 Qg3 Nh5 Qg4 Nxf4 Qxf4 Bg5 Qg3 Ne8 f4 Be7 Ng4 Nf6 Nxh6+ Kh8 Nxf7+ Kg8 Bg6 Qb8 e4 dxe4 Qh4 Nh5 Qxh5 Rxf7 Qh7+,A40,Horwitz Defense,2
kwU2e5VH,True,1482610000000.0,1482610000000.0,96,draw,draw,20+30,lcover,1431,random4266,1585,e4 e5 Nf3 Nc6 d4 exd4 Nxd4 Nf6 Nxc6 dxc6 Qxd8+ Kxd8 Bg5 Be7 Nc3 h6 O-O-O+ Ke8 Bxf6 Bxf6 Kb1 Be6 Rd2 Rd8 Rxd8+ Kxd8 Be2 Kc8 f4 g6 e5 Bg7 Ne4 g5 Nc5 gxf4 Nxe6 fxe6 Bg4 Re8 Re1 c5 Bh5 Re7 g3 fxg3 hxg3 Kd7 Rd1+ Kc6 Bf3+ Kb6 Rd3 c4 Rd4 Kc5 c3 Bxe5 b4+ Kb5 a4+ Kxa4 Rxc4 b5 Bd1+ Ka3 Rc6 Bxc3 Rxc3+ Kxb4 Kb2 Rd7 Rb3+ Kc5 Rc3+ Kb6 Bg4 Rd6 Rb3 a5 Rf3 e5 Re3 b4 Rxe5 Rd3 Re6+ Kc5 Rxh6 Rxg3 Rh5+ Kb6 Rh6+ c6 Bd7 Rc3,C45,Scotch Game: Schmidt Variation,8
QOpWZDja,False,1499552430681.0,1499552829727.0,29,mate,white,5+5,checkthenmate,1601,kylecuver1,981,e4 e5 Nf3 Nc6 Nc3 Nf6 Bb5 d6 d4 exd4 Nxd4 a6 Nxc6 bxc6 Bxc6+ Bd7 Bxd7+ Qxd7 Bg5 Be7 Qf3 h6 Bxf6 gxf6 O-O O-O-O e5 fxe5 Qa8#,C48,Four Knights Game: Spanish Variation,7
SoLU0eKY,True,1489090000000.0,1489090000000.0,83,resign,white,10+0,rookiescha,1518,ethan_3f,1419,g3 d5 Bg2 Bf5 d3 e6 b3 Bd6 Bb2 c6 Bxg7 Ne7 Bxh8 Nd7 Bb2 Be5 c3 Bg4 d4 Bf6 h3 Bf5 Nf3 Be4 O-O Qc7 e3 O-O-O Nh2 Nf5 Bxe4 dxe4 Kg2 Rg8 Rg1 Nxe3+ fxe3 Qxg3+ Kh1 Qxg1+ Qxg1 Rxg1+ Kxg1 e5 Nd2 exd4 cxd4 Bg5 Ng4 Nf6 d5 Nxg4 hxg4 Bxe3+ Kf1 Bxd2 d6 Kd7 Rd1 Bf4 Ba3 b6 Rd4 c5 Rxe4 Bxd6 Ke2 b5 Bb2 b4 Bg7 Bg3 Re3 Bf4 Rf3 Bd6 Rxf7+ Be7 Bf6 Ke6 Rxe7+ Kxf6 Rxa7,A00,Hungarian Opening,1
hjx8FroL,False,1485480000000.0,1485480000000.0,18,resign,white,10+0,gtaube,1559,king5891,1400,d4 b6 c4 Bb7 f3 Nf6 Bg5 e6 Nc3 Bb4 Rc1 c5 e4 O-O e5 cxd4 Qxd4 Ne8,A40,English Defense #2,2
sq7F7ZpV,True,1491250000000.0,1491250000000.0,58,resign,black,10+0,chicago_chess,1376,hahahahnoob,1418,e4 e5 Nf3 Nc6 Bc4 Nf6 Nc3 Bc5 Ng5 d5 exd5 Nxd5 Bxd5 Qxd5 Nxd5 O-O Qh5 h6 Nxc7 Rb8 Ne8 g6 Qxh6 Rxe8 Qh7+ Kf8 Qh8+ Ke7 Qxe5+ Nxe5 Ne4 Bb6 Nc5 Bxc5 c3 Nd3+ Ke2 Nxc1+ Raxc1 Kf8+ Kf3 b6 Rce1 Bb7+ Kg3 Bd6+ Kg4 Bc8+ Kf3 Bb7+ Kg4 f5+ Kg5 Kg7 Rxe8 Rxe8 g4 Bxh1,C50,Four Knights Game: Italian Variation,8
rqAoLyjN,False,1503584396950.0,1503585347004.0,70,draw,draw,10+10,chess-brahs,1950,adn_bravo88,1500,Nf3 d5 g3 Nc6 Bg2 e6 O-O Nf6 d4 Be7 Nc3 b6 e3 Bb7 Bd2 O-O Re1 Nb8 Ne5 Nbd7 f4 c5 Nxd7 Nxd7 dxc5 bxc5 e4 dxe4 Bxe4 Bxe4 Nxe4 Qb6 Bc3 Rad8 Qg4 f6 Nf2 e5 fxe5 fxe5 Bxe5 Nxe5 Rxe5 Qxb2 Rae1 Bd6 Rg5 h6 Rg6 c4 Qxc4+ Kh7 Qe4 Kh8 Ng4 Bc5+ Kg2 Rd2+ Re2 Rxe2+ Qxe2 Qb7+ Kh3 h5 Ne5 Qc8+ Kg2 Qb7+ Kh3 Qc8+,A07,King's Indian Attack,3
FUHof5BD,True,1420920964980.0,1420921751728.0,93,mate,white,5+5,boria,1461,aran09,1500,e4 e5 f4 Nc6 Nf3 d6 Bc4 Be6 Bxe6 fxe6 O-O Qe7 c3 O-O-O a4 exf4 d4 e5 b4 Nf6 d5 Nxb4 cxb4 Nxe4 b5 b6 a5 h5 axb6 cxb6 Qe2 Ng3 hxg3 g5 Nc3 h4 g4 h3 Ba3 Qh7 gxh3 Qxh3 Qg2 Qh6 Kf2 Re8 Ne4 Kd7 Rh1 Qg7 Rxh8 Qxh8 Nfxg5 Rc8 Rc1 Rxc1 Bxc1 Be7 Qh3 Qc8 Qc3 Qb7 Qc6+ Qxc6 dxc6+ Kd8 Ne6+ Kc8 Kf3 d5 N4g5 e4+ Nxe4 dxe4+ Kxe4 Bd6 Bxf4 Bxf4 Kxf4 Kb8 g5 a6 g6 axb5 g7 b4 g8=Q+ Ka7 c7 b3 c8=Q b2 Qa8#,C30,King's Gambit Declined |  Queen's Knight Defense,4
rWsEjbCP,False,1395511534330.0,1395512124682.0,47,mate,white,5+8,juan_ubago,1521,borntexan,1500,Nf3 c6 d4 Qc7 g3 d5 Bg2 Bd7 O-O Na6 Nbd2 O-O-O c4 Nb4 cxd5 cxd5 Ne5 Be6 a3 Na6 Ndf3 h6 Bxh6 Rxh6 Rac1 Qxc1 Qxc1+ Kb8 Ng5 Rc8 Qd2 Nf6 Ngxf7 Rh7 Ng5 Rhh8 Nxe6 g5 Qxg5 Bh6 Qf5 Ng8 Nd7+ Ka8 Qxd5 Nb8 Qxb7#,A04,Zukertort Opening: Slav Invitation,2
DtFjKQWw,True,1481160000000.0,1481170000000.0,89,mate,white,10+0,sirdabuae,1949,youralterego,2225,e4 d5 exd5 Qxd5 Nc3 Qa5 Be2 Nf6 Nf3 Bg4 O-O e6 d4 c6 Bd2 Qc7 Re1 Be7 Ne5 Bxe2 Qxe2 O-O Ne4 Nbd7 f4 Nxe4 Qxe4 Nf6 Qf3 Qb6 c3 Qxb2 Rad1 Qxa2 f5 exf5 Qxf5 Bd6 Ng4 Nxg4 Qxg4 Rfe8 Bh6 Bf8 Rf1 Qe2 Qg3 Qe6 Bf4 Qc4 Bh6 Re6 Bf4 Rae8 Be5 a5 Rf3 a4 Rdf1 Rg6 Qf4 f6 h4 h5 Qf5 Rh6 Bf4 Rh7 Qg6 Qf7 Qc2 a3 Bg5 Qc4 Qg6 Re2 Rxf6 Bc5 dxc5 Qxc5+ Kh1 a2 R6f5 Qa3 Qf7+ Kh8 Qf8+ Qxf8 Rxf8#,B01,Scandinavian Defense: Main Line,6
ZFjv8xKj,True,1504355535399.0,1504355578046.0,7,draw,draw,10+0,godk2001,1156,iamaliveandbored,1157,e4 e5 Qh5 d6 Nf3 Qf6 Bc4,C20,King's Pawn Game: Wayward Queen Attack,3
uJtX85el,True,1504220000000.0,1504230000000.0,124,resign,black,30+30,rescinded,1676,journey_to_nm,2003,d4 d5 c4 c6 Nc3 Nf6 Bg5 e6 Nf3 Be7 e3 b6 Be2 dxc4 Bxc4 Bb7 O-O Nbd7 Ne2 c5 Rb1 cxd4 Nexd4 Nd5 Bxe7 Qxe7 Nb5 Rc8 Bxd5 Bxd5 Nxa7 Bxa2 Rc1 Rxc1 Qxc1 O-O Nc6 Qc5 Qxc5 Nxc5 Ncd4 Bc4 Rc1 Bd5 Ne5 f6 Nef3 Ra8 Rd1 Nd3 b3 Ra2 Nd2 Nb2 Rf1 Nd3 Nc4 b5 Nxb5 Nc5 Nd4 Nxb3 Nb6 Nxd4 Nxd5 exd5 exd4 Rd2 h3 Rxd4 Rb1 Rd2 Rb8+ Kf7 Rb7+ Kg6 Rd7 h5 Kh1 Kh6 f3 g5 Kh2 Kg6 Rd8 f5 Rg8+ Kf6 Rf8+ Ke5 Rg8 Kf4 Ra8 d4 Ra4 Ke3 Ra3+ Rd3 Ra5 Kf4 g3+ Kxf3 Rxf5+ Ke4 Rf2 Rf3 Ra2 d3 Kg2 Rf5 Ra4+ Ke3 Ra3 Ke2 Ra7 Re5 Rf7 d2 Rf2+ Kd3 Rf8 d1=Q Rd8+ Ke2,D10,Slav Defense #2,5
QK8gOnp8,True,1482370000000.0,1482370000000.0,101,mate,white,10+0,checkers-network,1908,dellinspiron25,1498,e4 e5 Nf3 Nc6 Bb5 Nf6 Bxc6 dxc6 Nc3 Bc5 O-O Bg4 d3 Qd7 Nxe5 Qe6 Nxg4 Nxg4 d4 Bd6 e5 Be7 h3 h5 hxg4 hxg4 f3 g3 Ne4 Qg6 Bf4 Bh4 Qe1 f5 Bxg3 fxe4 Bxh4 exf3 Rxf3 Qxc2 Qf2 Qxf2+ Bxf2 O-O-O Rc1 Kb8 g4 b6 b4 g6 Kg2 Kb7 Rh3 Rhf8 Rh6 g5 Rg6 Rf4 Rxg5 Rdf8 Rc2 Ka6 a4 b5 a5 c5 dxc5 Rxb4 Rf5 Rxf5 gxf5 Kxa5 Be1 Ka4 Bxb4 Kxb4 f6 Kb3 Rc1 Kb2 Rf1 Kc2 f7 b4 f8=Q b3 e6 b2 Rf2+ Kb3 Rxb2+ Kxb2 e7 a5 e8=Q a4 Qe3 a3 Qff2+ Ka1 Qee1#,C65,Ruy Lopez: Berlin Defense #2,6
yBjEi9Yi,True,1483093977196.0,1483094918982.0,46,outoftime,black,10+0,juanandete,1046,squadbedoesa,1030,d3 c6 e4 Qa5+ Bd2 Qb6 Nc3 Qxb2 Qb1 Qa3 Bf4 Na6 Qb3 Qa5 O-O-O Nc5 Qc4 d6 h4 d5 exd5 cxd5 Nxd5 e6 Nc7+ Qxc7 Bxc7 Nd7 Ba5 b6 Bb4 a5 Ba3 b5 Qxb5 Ba6 Qb1 Rb8 Qa1 Bxa3+ Kd2 Bb2 Qb1 Be5 Qa1 Bxa1,B10,Caro-Kann Defense: Breyer Variation,3
k8LsKCL6,True,1504263356967.0,1504263735573.0,52,resign,black,10+0,lionnessebim1,1930,alexander99trg,1867,d4 e6 e4 c5 Nf3 cxd4 Nxd4 Bc5 Nb3 Bb6 Nc3 Qf6 Qe2 Nc6 a3 Nge7 Be3 Bxe3 Qxe3 O-O Bd3 Ne5 O-O-O a6 f4 Nxd3+ Rxd3 b5 e5 Qg6 Rg1 Nf5 Qf3 Rb8 g4 Nh4 Qf2 b4 axb4 Rxb4 Qxh4 Rxb3 f5 exf5 gxf5 Qxg1+ Nd1 Rxd3 cxd3 Qc5+ Kb1 Qxe5,B40,Sicilian Defense: Paulsen-Basman Defense,8
FVHChe2F,True,1497010543215.0,1497011698168.0,90,resign,black,10+5,pat222,1616,duguesclin,1776,e4 c5 Nf3 d6 d4 cxd4 Qxd4 Nf6 Nc3 a6 Bg5 e5 Qd1 Be7 Bc4 h6 Bxf6 Bxf6 h3 Be6 Bxe6 fxe6 O-O O-O b4 Qc7 Ne2 Nc6 a3 Rad8 Ng3 d5 exd5 Rxd5 Qe2 e4 c4 Bxa1 cxd5 Nd4 Nxd4 Bxd4 Qxe4 Qe5 Qxe5 Bxe5 dxe6 Bxg3 e7 Bxf2+ Rxf2 Re8 Re2 Kf7 Rc2 Rxe7 g4 g5 Rf2+ Ke6 Rf5 Kd6 Rf6+ Re6 Rxe6+ Kxe6 Kf2 Kd5 Ke3 Kc4 Ke4 Kb3 Kf5 Kxa3 Kg6 Kxb4 Kxh6 a5 Kxg5 a4 h4 a3 h5 a2 h6 a1=Q h7 Qg7+ Kh4 Qxh7+,B53,Sicilian Defense: Chekhover Variation,7
VC0euQZC,True,1502050000000.0,1502050000000.0,41,resign,white,10+0,sergeares,1337,rustam9,1337,e4 e5 Nf3 Be7 Nc3 Nf6 d4 d5 Bg5 dxe4 Bxf6 Bxf6 Nxe4 exd4 Nxf6+ gxf6 Nxd4 O-O c3 Re8+ Be2 c5 Nf3 Qa5 O-O Bd7 Nh4 Qa4 Qxa4 Bxa4 Bf3 Rd8 Bxb7 Bc6 Bxa8 Bxa8 Rad1 Rxd1 Rxd1 Nd7 Rxd7,C40,King's Knight Opening,3
t1BnxWrV,True,1502760000000.0,1502760000000.0,26,resign,black,10+15,charlesturner,1340,tahastanly,1353,e4 e5 d3 Nc6 c3 Nf6 h3 d5 Nd2 dxe4 Nxe4 Nxe4 dxe4 Qxd1+ Kxd1 Be6 Kc2 O-O-O Be3 a6 Nf3 h6 Be2 Bd6 a3 Na5,C20,King's Pawn Game: Leonardis Variation,3
p1VK0VtA,True,1397141373926.0,1397141943857.0,46,mate,black,10+5,cakmakfevzi2012,1654,vladimir-kramnik-1,1638,e4 e6 e5 d6 exd6 cxd6 c4 Nf6 d4 d5 Nc3 Bb4 a3 Bxc3+ bxc3 Nc6 Bg5 h6 Bh4 g5 Bg3 Ne4 Bd3 Nxc3 Qc2 Ne4 Bxe4 dxe4 Qxe4 Qa5+ Kf1 Qc3 Rae1 Qxc4+ Ne2 f5 Qf3 Nxd4 Qh5+ Ke7 Be5 Nxe2 Rxe2 Rhd8 Ke1 Qc1#,C00,French Defense: Steinitz Attack,3
PYE7e3w3,True,1500143720352.0,1500144643417.0,122,draw,draw,10+0,johnhiggins98,1366,noobdude,1644,d4 d5 Nc3 Nf6 Bg5 e6 e3 h6 Bxf6 Qxf6 Qf3 Qd8 Bb5+ c6 Bd3 Be7 Nge2 Nd7 e4 dxe4 Nxe4 Nf6 Nxf6+ Bxf6 c3 Bg5 O-O Qe7 g3 Bd7 h4 Bf6 Nf4 O-O-O Rfe1 Qf8 Nh5 Be7 b3 g5 Bc4 gxh4 gxh4 Rg8+ Kf1 Bxh4 Nf6 Bxf6 Qxf6 Rg6 Qf3 Qg7 Ke2 e5 Kd2 exd4 cxd4 Qxd4+ Kc2 Qg7 Qxf7 Qxf7 Bxf7 Rf6 Bc4 Rxf2+ Kc3 Rf3+ Kb4 Rf4 Ka3 Rff8 Be6 Bxe6 Rxe6 Rh8 Rh1 h5 Rh4 Rd5 Ree4 Kd7 Ka4 Kd6 b4 a6 Kb3 Rh7 Kc4 b5+ Kb3 Rh6 a4 Rd3+ Kb2 bxa4 Kc2 Rd5 Kb2 Re6 Rxe6+ Kxe6 Ka3 Kd6 Kxa4 Kc7 Kb3 Kb6 Ka4 Rb5 Rc4 Rg5 Rh4 Kc7 Kb3 Kb6 Ka4 Kc7 Kb3 Kd6 Ka4 Kc7,D01,Richter-Veresov Attack,5
ExKINFtZ,False,1504342122435.0,1504343850425.0,66,outoftime,black,15+0,zlijohnny,1773,ducksandcats,1821,e4 d5 exd5 Nf6 Bc4 Nxd5 Qh5 e6 d3 Be7 Nf3 Nc6 O-O O-O a3 a6 b4 b5 Bb3 Bf6 Ra2 g6 Qg4 e5 Qg3 Nde7 Nfd2 Nf5 Qf3 Nfd4 Qe4 Bf5 Qd5 Qe7 Ne4 Bxe4 Qxe4 Nxb3 cxb3 Nd4 Rb2 Rfe8 Nc3 c6 Be3 Qd6 Rc1 Bg7 Bxd4 exd4 Nxb5 cxb5 Qf3 Qe5 g3 Rac8 Rbc2 Rxc2 Rxc2 Qe1+ Kg2 Qe6 Rc5 Qxb3 Qc6 Qe6,B01,Scandinavian Defense: Modern Variation #2,4
FWzOfC7F,True,1503690995144.0,1503692268291.0,86,resign,black,15+3,vya39550,1391,codagirl,1472,e4 c5 Nc3 Nc6 Bc4 d6 Bxf7+ Kxf7 Qf3+ Ke8 d3 Nd4 Qd1 e6 Nf3 Nf6 Nxd4 cxd4 Ne2 e5 c3 dxc3 Nxc3 Be7 Qa4+ Bd7 Qb4 b6 Nd5 Rg8 O-O Nxd5 exd5 Rf8 Qd2 Rf7 a4 Kf8 d4 exd4 Qxd4 Bf6 Qd3 g6 h4 Bxh4 g3 Bf6 Bh6+ Bg7 Bf4 Bf5 Qb5 Be5 Bxe5 dxe5 Qb4+ Kg8 d6 Rd7 Rad1 Rc8 g4 Be6 f4 Bxg4 Rd5 Bf5 Qb3 Kf8 fxe5 Kg7 e6 Bxe6 Qc3+ Kg8 Rd2 Rxc3 bxc3 Qg5+ Rg2 Qa5 Rgf2 Kg7 Re2 Bc4,B25,Sicilian Defense: Closed Variation |  Traditional,4
vw9kQlVQ,False,1474985707740.0,1474985862572.0,17,resign,white,10+0,hamedbriki,1970,master_saytama,1710,e4 e5 Nf3 Nc6 Bb5 Nd4 Nxd4 exd4 O-O Nf6 e5 Nd5 Qg4 c6 Qxd4 b6 Bc4,C61,Ruy Lopez: Bird Variation,6
XWKS8u5v,True,1502670000000.0,1502670000000.0,60,resign,black,15+0,vasculartapestry,1543,kryptik,1518,e3 g6 Nf3 Bg7 g3 Nf6 Bg2 O-O O-O e6 Nc3 Nc6 d4 d5 Ne5 Nxe5 dxe5 Nd7 f4 b6 e4 Bb7 exd5 exd5 Be3 Rb8 Ne2 Nxe5 fxe5 Bxe5 Bf4 Bxb2 Rb1 Ba3 Nc3 Bc5+ Kh1 d4 Ne2 Bxg2+ Kxg2 Qd5+ Kg1 Rbd8 c3 dxc3+ Rf2 Bxf2+ Kxf2 Qc5+ Be3 Qf5+ Bf4 Rxd1 Rxd1 c5 Nxc3 Re8 Rc1 g5,A00,Van't Kruijs Opening,1
xJNfLJZu,False,1504053200119.0,1504053972029.0,119,draw,draw,10+0,badpuppy,1949,solidchess_hehe,1562,e4 e5 Bc4 Nf6 d4 exd4 Nf3 d6 Qxd4 Nc6 Qd3 Be7 O-O O-O a3 h6 Nc3 Bg4 h3 Bh5 Bf4 a6 Rad1 Nd7 Rfe1 Nb6 Ba2 Bf6 Nd5 Nxd5 exd5 Bg6 Qb3 Ne7 c3 b6 Bb1 Re8 Bxg6 Nxg6 Bg3 Qd7 Qc2 Re7 Rxe7 Qxe7 Re1 Qd7 c4 Re8 b3 Rxe1+ Nxe1 Qe7 Nf3 Be5 Bxe5 Nxe5 Qe4 Nxf3+ Qxf3 Qe1+ Kh2 Qe5+ Qg3 f6 Qxe5 fxe5 f3 Kf7 g4 g5 Kg3 Kf6 a4 a5 Kf2 Ke7 Ke3 Kf6 Ke4 Kg6 Ke3 Kf6 Kf2 Kg6 Kg3 Kf6 h4 Kg6 h5+ Kf6 Kf2 Kg7 Ke3 Kf6 Ke4 Kg7 Kf5 Kf7 Ke4 Kf6 Kd3 Kf7 Ke3 Kf6 Ke4 Kg7 Kd3 Kf6 Ke3 Kg7 Ke4 Kf6 Ke3 Kg7 Kd3 Kf6 Ke4,C24,Bishop's Opening: Urusov Gambit,7
DjUye5AV,False,1423585512261.0,1423587679147.0,113,outoftime,white,20+0,aliamini,1563,dubois,1445,e4 e5 Nf3 Nc6 a3 Nf6 Nc3 Bc5 Bc4 h6 h3 d6 d3 O-O Be3 Bxe3 fxe3 a6 d4 exd4 exd4 Re8 Bd3 d5 e5 b5 Qd2 b4 axb4 Nxb4 O-O-O Nxd3+ Qxd3 Nd7 Nxd5 c6 Nb4 Bb7 Na2 Qa5 Kb1 c5 Rhe1 Bd5 Nc3 c4 Qf5 Nb6 Nxd5 Nxd5 Nd2 c3 Nc4 Qb5 b3 Qb4 Nd6 Re7 Nc4 Rc7 Qd3 Nf4 Qf1 Rac8 Qxf4 Rxc4 Rd3 Qa3 Rxc3 Rxc3 Re2 a5 d5 a4 Qxa4 Qxa4 bxa4 R8c4 Kb2 Rg3 d6 Rxa4 d7 Ra8 Rd2 Rd8 c4 Kf8 c5 Rg6 Kc3 Ke7 Kc4 Rxd7 Rxd7+ Kxd7 h4 Kc6 g4 Rxg4+ Kd3 Rxh4 e6 fxe6 Ke3 e5 Kf3 g5 Kg3 e4 Kf2 Rf4+ Ke3,C46,Four Knights Game: Gunsberg Variation,7
WjOqp3o7,True,1398705552953.0,1398707124757.0,56,resign,black,30+0,vovkakuz,1507,rama2014,1512,e4 e6 d4 g5 Nf3 h6 Bc4 a6 Nc3 d6 O-O g4 Ne1 h5 f3 g3 hxg3 h4 g4 h3 g3 h2+ Kh1 Nf6 Bg5 Bh6 f4 Bxg5 fxg5 Nh7 g6 fxg6 Nf3 Nf6 g5 Ng4 Nh4 Qxg5 Qf3 Nh6 Kxh2 Nd7 Bxe6 b6 Bf7+ Kd8 Bxg6 Bb7 Bf5 Bc6 Bxd7 Bxd7 Qf6+ Qxf6 Rxf6 Ng4+,C00,French Defense: Normal Variation,3
5AYA7mBv,True,1503850000000.0,1503850000000.0,97,mate,white,10+0,tfeng,1559,eyany,1557,e4 e6 Nf3 d6 Nc3 c6 d4 Nf6 Bg5 Be7 Bc4 Nfd7 Bxe7 Qxe7 O-O b5 Bb3 b4 Ne2 a5 a3 bxa3 Rxa3 O-O Qd3 g6 e5 d5 Nc3 Ba6 Qe3 Bxf1 Qh6 Bxg2 Ng5 Qxg5 Qxg5 Be4 Nxe4 dxe4 Qe3 f5 Bxe6+ Kg7 h4 h5 Qg5 c5 Qe7+ Kh6 Bxd7 Nxd7 Qxd7 Rad8 Qb5 Rxd4 Qxa5 Rd1+ Kg2 e3 fxe3 Rc1 c3 f4 Qxc5 Rf5 exf4 Rc2+ Kg3 Rxb2 Ra8 Rb7 e6 g5 fxg5+ Kg6 Qd6 Rb3 e7+ Kg7 e8=Q Rxc3+ Kg2 Rc2+ Kh3 Rf3+ Qg3 Rxg3+ Kxg3 Rc3+ Kf2 Rc2+ Ke1 Rc1+ Kd2 Rf1 Qg8#,C00,French Defense: Knight Variation,3
sAPXqdlz,True,1427000000000.0,1427000000000.0,66,outoftime,black,5+6,benjack,1739,heydar,1713,e4 Nf6 Nc3 e5 Bc4 Nc6 Nf3 Bb4 Qe2 O-O O-O d6 h3 Nd4 Nxd4 exd4 Nd5 Bc5 b4 Nxd5 Bxd5 Bxb4 Bxf7+ Rxf7 Qc4 c5 c3 dxc3 dxc3 Ba5 Bf4 Qf6 Bg3 Qxc3 Qd5 Bc7 Rac1 Qf6 f4 Qd4+ Qxd4 cxd4 e5 dxe5 fxe5 Rxf1+ Kxf1 Bb6 Re1 Be6 Re4 Rc8 Ke2 Rc2+ Kf3 Bd5 e6 Rc3+ Kf4 Bc7+ Kf5 Bxe4+ Kxe4 Rxg3 e7 Kf7,C46,Four Knights Game: Italian Variation,7
